,DateTime,Tweet_Id,Tweet,User_Id,Retweet,Location,Label,Country
0,02-12-2021 11:15,1.46637E+18,If SavidJavid have order 114 million dos of pfizer moderna vaccine to protect the UK next year what be the po,1.3297E+18,1,,Neutral,
1,02-12-2021 11:15,1.46637E+18,For month medical expert warn that leave large area of the world unvaccinated would make new variant inevitab,63707684,107,"Edinburgh, UK.",Weakly_Positive,
2,02-12-2021 11:14,1.46637E+18,I have it yesterday and feel fine,1.23495E+18,0,,Weakly_Positive,
3,02-12-2021 11:14,1.46637E+18,The Moderna COVID 19 Vaccine be an unapproved vaccine,15999388,0,"Charlotte, North Carolina",Neutral,
4,02-12-2021 11:14,1.46637E+18,Under the law everyone have right to refuse EUA product for all the experimental vaccine na,253550874,11,,Weakly_Positive,
5,02-12-2021 11:13,1.46636E+18,Investors file 16 shareholder proposal with lead pharma co incl and to press for great access to,151890124,6,,Highly_Positive,
6,02-12-2021 11:13,1.46636E+18,Give u news on Novavax Wont take Pfizer or Moderna a a third shot,116716199,0,"Vilnius, Lithuania",Neutral,
7,02-12-2021 11:13,1.46636E+18,This be great but some people still not have second jab,20052899,0,Hampton London,Weakly_Positive,
8,02-12-2021 11:13,1.46636E+18,This be directly relatable to your vaccination Which one Moderna Phfizer Interested in know If,296487004,0,"Florida, USA",Weakly_Positive,
9,02-12-2021 11:12,1.46636E+18,Forced to Get Vaccine to Remain on Lung Transplant List 49 Year Old Who Survived COVID Dies After Second Moderna Shot,1.0852E+18,1,,Highly_Negative,
10,02-12-2021 11:12,1.46636E+18,It s fine now Dishy Rishy s get the UK to buy 60 Million more dos of Moderna vaccine in which he s a,9.71316E+17,0,Sussex England,Weakly_Positive,
11,02-12-2021 11:12,1.46636E+18,Just check Its wall to wall Pfizer with the odd Moder,228581274,0,,Highly_Negative,
12,02-12-2021 11:12,1.46636E+18,The Health and Social Care Secretary say a new deal for 114 million dos of Moderna and Pfizer in 2022 and 2023 would hel,16343974,18,,Weakly_Positive,
13,02-12-2021 11:10,1.46636E+18,Kerching share price must be soar,2227355222,0,,Neutral,
14,02-12-2021 11:10,1.46636E+18,Can t wait for the underground vaccine pipeline to be complete and we can all be hook up to it 2,127018309,1,This Material Plane ,Weakly_Positive,
15,02-12-2021 11:10,1.46636E+18,1 At the Kapuskasing Friendship Centre to get my moderna booster shot fully vaccinate a of April 29th amp be grateful,9.96245E+17,26,,Neutral,
16,02-12-2021 11:09,1.46636E+18,I ve be viciously attack by the COVID Cartel for suggest that Omicron specific booster shot will be design amp release,1.06275E+18,192,"Tokyo, Japan",Highly_Negative,
17,02-12-2021 11:09,1.46636E+18,The SF Omnicrom patient have two dos of Moderna fuck eek,1130275662,2,Civic Center Tenderloin,Highly_Negative,
18,02-12-2021 11:09,1.46636E+18,Vaccination status Moderna 2 dose didn t receive booster,45586617,0,,Neutral,
19,02-12-2021 11:09,1.46636E+18,The global vaccine rollout have not be so different to how 1 of Britain s imperial government wld have handle such,1.25153E+18,2,"Münster, Germany",Neutral,
20,02-12-2021 11:09,1.46636E+18,On the upside More and more people be develop the mindset of Come and fuck make me My turnin,57441414,0,"Newcastle Upon Tyne, England",Weakly_Positive,
21,02-12-2021 11:09,1.46636E+18,Proves my point why be multiple shot need if they work so well i h,3296476420,0,london,Weakly_Positive,
22,02-12-2021 11:08,1.46636E+18,Don t worry OH amp me be both fine both have different vaccine to our first me AZ amp Pfizer boo,2452853334,0,,Weakly_Positive,
23,02-12-2021 11:08,1.46636E+18,Two year,20052899,0,Manchester,Neutral,
24,02-12-2021 11:07,1.46636E+18,Explain to me how the left have be vilify Big Pharma company like Moderna and Phizer,1.2836E+18,0,,Neutral,
25,02-12-2021 11:07,1.46636E+18,Makes me laugh All this time and 1000 s of Blood clot later and still call it Rare Also Pfizer and Moderna get off,629410358,3,"England, United Kingdom",Weakly_Positive,
26,02-12-2021 11:07,1.46636E+18,We know the Moderna vaccine be ban or suspend for under 30 in at least 6 European country for hi,1.44752E+18,58,Australia,Highly_Negative,
27,02-12-2021 11:06,1.46636E+18,Moderna exec say company could have Omicron booster ready in March vaccine,18425738,2,"Andernos-les-Bains, France",Weakly_Positive,
28,02-12-2021 11:06,1.46636E+18,It s also funny that South Africa cancel phizer and 2 day earlier because people didn,1.1951E+18,60,,Weakly_Positive,
29,02-12-2021 11:06,1.46636E+18,Moderna exec say company could have Omicron booster ready in March,1652541,166,,Weakly_Positive,
30,02-12-2021 11:06,1.46636E+18,UK sign deal for 114m more dos of Covid mRNA vaccine for 2022 amp 2023 60m dos of Moderna 54m dos of,85139253,7,,Highly_Positive,
31,02-12-2021 11:05,1.46636E+18,The best we have to go on at this stage be neutralisation data v Beta 2 vax mod,536172858,0,Everywhere.,Highly_Positive,
32,02-12-2021 11:05,1.46636E+18,Moderna lose patent battle and could face lawsuit over COVID vaccine via,19380829,0,,Neutral,
33,02-12-2021 11:05,1.46636E+18,And in 1 2 of sample in the lab antibody in the blood of ppl who d recover from COVID19,299273962,14,"California, USA",Neutral,
34,02-12-2021 11:05,1.46636E+18,Orders place the Moderna and Pfizer for shot in 2022 and 2033,1.2138E+18,0,"England, United Kingdom",Neutral,
35,02-12-2021 11:05,1.46636E+18,Yes Moderna Feeling pretty good this morning thankfully Hopefully I m over it,3352546931,0,Bardstown KY,Weakly_Positive,
36,02-12-2021 11:05,1.46636E+18,March Folks say they ll have an OmicronVariant booster ready for approval in March So be carefu,299273962,74,"California, USA",Weakly_Positive,
37,02-12-2021 11:05,1.46636E+18,They might do But with all the heart attack happen at present in f,20906153,0,Kingston upon Hull,Neutral,
38,02-12-2021 11:05,1.46636E+18,You must have get in Moderna at 20 too like the rest of the politician You ve hit 300 quit push a false narrative,14216123,0,"Beaumont, TX",Highly_Negative,
39,02-12-2021 11:04,1.46636E+18,,235173460,9,,Neutral,
40,02-12-2021 11:04,1.46636E+18,,3862475835,7,,Neutral,
41,02-12-2021 11:04,1.46636E+18,I have similar but over 4 day Moderna others I know have have just a sore arm,6965382,0,"Bristol, England",Neutral,
42,02-12-2021 11:04,1.46636E+18,Had my Moderna booster just now I think the tin foil on my head help Never felt a thing I too,7.05038E+17,0,,Neutral,
43,02-12-2021 11:04,1.46636E+18,Can t wait for the underground vaccine pipeline to be complete and we can all be hook up to,3035153345,1,"London, Paris, Munich",Weakly_Positive,
44,02-12-2021 11:03,1.46636E+18,This man collude with Criminals like BillyGoats Pharma Companies like Pfizer Moderna and Coun,2251345483,0,"New Delhi, India, Kolkata",Neutral,
45,02-12-2021 11:03,1.46636E+18,What s happen COVID 19 2 hour ago UK order 114 million extra COVID 19 vaccination dos for use over the next two year,1.42038E+18,1,,Neutral,
46,02-12-2021 11:02,1.46636E+18,Researchers carry out the first head to head comparison of the Pfizer and Moderna vaccine,287568380,12,,Weakly_Positive,
47,02-12-2021 11:02,1.46636E+18,1 2 3 4 5 Get your jab to stay alive 6 7 8 9 10 Then they say I can catch it aga,20052899,0,,Weakly_Positive,
48,02-12-2021 11:01,1.46636E+18,Moderna be just ban in Sweden because they find it cause myocarditis in 1 1000 dos Myocarditis have,9.38452E+17,82,,Neutral,
49,02-12-2021 11:00,1.46636E+18,The Health Secretary have say the government have order over 100 million dos of Covid jab to future proof the UK s vaccination,19424427,8,"Malamulele, South Africa ",Neutral,
50,02-12-2021 11:00,1.46636E+18,i listen everyday and all i hear be the Pfizer moderna infomercial people want option time for,14216123,0,western new york ,Highly_Negative,
51,02-12-2021 11:00,1.46636E+18,What side effect,1.23495E+18,0,,Neutral,
52,02-12-2021 11:00,1.46636E+18,1 Which mRNA vaccine be more effective Our large scale head to head VA study show Low risk of breakthrough inf,1.05194E+18,25,,Weakly_Positive,
53,02-12-2021 11:00,1.46636E+18,Is the vaccine that ineffective then,20052899,0,"London, England",Neutral,
54,02-12-2021 10:59,1.46636E+18,We just announce a new supply agreement with the UK for an additional 60 million dos of our COVID 19 vaccine in 2022 and,2227355222,29,"Malamulele, South Africa ",Weakly_Positive,
55,02-12-2021 10:59,1.46636E+18,Had the Moderna jab this time All well so far Have a great day Suzanne xx,1087343498,0,"Taunton, Somerset.  ",Weakly_Positive,
56,02-12-2021 10:58,1.46636E+18,A 38 year old man 1 day after the 1st dose of te CovidVaccine Moderna upper extremity pain 4 day later pleuritic che,1.40001E+18,232,,Weakly_Positive,
57,02-12-2021 10:58,1.46636E+18,1 Stephane Bancel CEO of Moderna and Albert Bourla CEO of Pfizer milk SARS 2 coronavirus Bourla be a veterinarian,1.08386E+18,11,,Neutral,
58,02-12-2021 10:58,1.46636E+18,Someone buy pfizer and moderna,14216123,0,,Neutral,
59,02-12-2021 10:58,1.46636E+18,Hey guy Where can I find Moderna 2nd dose,9.09153E+17,2,Gaborone,Neutral,
60,02-12-2021 10:58,1.46636E+18,For people like Camilla Canepa the price to pay be her own life Lot,7.98622E+17,1,,Highly_Positive,
61,02-12-2021 10:58,1.46636E+18,Jabid have to meet his master target to depopulate Britain Shoot each of these 114,20052899,0,The Paralel UNIVERSE,Neutral,
62,02-12-2021 10:57,1.46636E+18,What about VALNEVA vaccine Since you cancel what the trial have show to be a,190642010,2,,Neutral,
63,02-12-2021 10:57,1.46636E+18,Heartwarming Step Merck s anti COVID pill Molnupiravir will also be manufacture in India and supply to 100 devel,389313566,154,,Neutral,
64,02-12-2021 10:57,1.46636E+18,With the spread of the new Omicron variant and low level of vaccination throughout much of the world there s still no real e,170254080,37,Northern CA,Weakly_Positive,
